STT;Vị trí xếp giá;Mã xếp giá;Số lượng;Nhan đề;Nhan đề song song;Tác giả;Thể loại;Tập;Năm XB;Lần XB;Nhà XB;Ngôn ngữ;Mã quốc tế;;;
1914;420;420-187;1;日本の美しいことばと配色　和風カラーチャート;Japan traditional color chart;南雲治嘉;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2021;2;グラフィック社;Japanese;9784766133912;;;
1915;420;420-188;1;奇想の系譜　又兵衛‐国芳;0;辻惟雄;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2019;23;筑摩書房;Japanese;4480088776;;;
1916;420;420-189;1;三陸✖アジア、未来へ;Sanriku X Asia - To the Future;三陸国際芸術祭;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2022;1;国際交流基金アジアセンター;Japanese;97846000009694;;;
1917;420;420-190;1;日本・中国の文様事典;0;早坂優子;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2006;15;視覚デザイン研究所;Japanese;9784881081501;;;
1918;420;420-191;1;現代アーティスト・シリーズ　トランスフィア　2016-2020;Contemporary Artist Series　Transphere 2016-2020;Japan Foundation;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2021;0;Japan Foundation;Dual lingual;0;;;
1919;420;420-192;1;住友財団30周年記念　住友財団助成　修復文化財図録II;30th Anniversary CATALOGUE III OF FINE ARTS CONSERVED WITH THE ASSISTANCE OF THE SUMITOMO FOUNDATION;公益財団法人;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2022;0;The Sumitomo Foundation;Japanese;0;;;
1920;420;420-193;1;住友財団　年次報告書2021;0;公益財団法人;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2021;0;The Sumitomo Foundation;Japanese;0;;;
1921;420;420-194;1;アート・パワー;Art Power;Boris Groys;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2018;0;現代企画室;Japanese;9784773816228;;;
1922;420;420-195;1;Japan at the Venice Biennale 1952 - 2022;0;The Japan Foundation;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2022;1;Electa;English;9788892823310;;;
1923;420;420-196-1;1;古典✕現代2020　時空を超える日本のアート;TIMELESS CONVERSATIONS 2020: Voices from Japanese Art of the Past and Present;The National Art Center;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;1;2020;1;The National Art Center;Japanese;0;;;
1924;420;420-196-2;1;古典✕現代2020　時空を超える日本のアート　（作品リスト）;TIMELESS CONVERSATIONS 2020: Voices from Japanese Art of the Past and Present　(List of Works);The National Art Center;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;2;2020;1;The National Art Center;Japanese;0;;;
1925;420;420-197;1;美男美術史♡入門　女子のための鑑賞レッスン;0;美術出版社;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2011;1;美術出版社;Japanese;9784568400823;;;
1926;420;420-198;1;メトロポリタン美術館展　西洋絵画の500年;European Masterpieces from the Metropolitan Museum of Art, New York;The Metropolitan Museum of Art;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2022;4;Nikkei;Japanese;9784907243203;;;
1927;420;420-199;1;ルートヴィヒ美術館展　20世紀美術の軌跡―市民が創った珠玉のコレクション;Museum Ludwig Cologne - History of a Collection with Civic Commitments;0;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2022;1;Nikkei;Dual lingual;9784907243227;;;
1928;420;420-200;1;李禹煥;Lee Ufan;0;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2022;1;平凡社;Dual lingual;9784582207255;;;
1929;420;420-200-2;1;李禹煥―ドキュメンツ;Lee Ufan: Documents 2022-2023;0;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2023;1;平凡社;Dual lingual;9784910253053;;;
1930;420;420-201;1;七人のお姫さま;The Seven Stories of Beautiful Princesses;中原淳一;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2007;1;国書刊行会;Japanese;9784336049612;;;
1931;420;420-202;1;シルエット絵本;Silhouette Book;中原淳一;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2009;2;国書刊行会;Japanese;9784336045232;;;
1932;420;420-203;1;新絵物語集;0;中原淳一;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2009;1;国書刊行会;Japanese;9784336049315;;;
1933;420;420-204;1;KASHIWA SATO;佐藤可士和展;The National Art Center;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2021;1;The National Art Center;Japanese;978490435412;;;
1934;420;420-205;1;ブダペスト―ヨーロッパとハンガリーの美術400年;Treasures from BUDAPEST - European and Hungarian Masterpieces;The National Art Center;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2020;2;The National Art Center;Japanese;0;;;
1935;420;420-206;1;遠距離現在　Universal / Remote;0;0;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2023;1;The National Art Center;Dual lingual;0;;;
1936;420;420-207;1;テート美術館展 光 ターナー、印象派から現代へ;Light: Works from Tate’s Collection;0;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2023;1;Nikkei Inc.;Dual lingual;9784907243258;;;
1937;420;420-209;1;大巻伸嗣―真空のゆらぎ;Shinji Ohmaki: Interface of Being;0;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2023;1;求龍堂;Dual lingual;9784763023254;;;
1938;430;430-001;0;Autumn colors of Tokyo;A Seasonal Portfolio;Hidehiko Mizuno, Kayu Mizuno, Yasutaka Ogawa;Nhiếp ảnh・Thiết kế;0;2008;0;Kodansha international;English;9784770030931;;;
1939;430;430-002;1;そうだ京都、行こう;-;－;Nhiếp ảnh・Thiết kế;0;2005;1;講談社;Japanese;9784473020932;;;
1940;430;430-003;1;Japan Scapes-Three cameras, three journeys;-;Ben Simmons.Johnny Hymas.Gozard Vilhar;Nhiếp ảnh・Thiết kế;0;2007;3;講談社;English;9784770028761;;;
1941;430;430-004;1;ほほえみの四季日本の名景ベスト50;-;渋川育由;Nhiếp ảnh・Thiết kế;0;2008;2;河出書房;Japanese;9784309270098;;;
1942;430;430-005;1;富士百景;The best selection;白旗史朗;Nhiếp ảnh・Thiết kế;0;2009;1;山と溪谷社;Japanese;9784635546485;;;
1943;430;430-006;0;Seeing Japan;0;Charles Whipple;Nhiếp ảnh・Thiết kế;0;2005;1;講談社;English;9784770023377;;;
1944;430;430-007;1;男子;0;梅佳代;Nhiếp ảnh・Thiết kế;1;2007;1;Little more;Japanese;9784898152157;;;
1945;430;430-008;1;JAPAN : a pictorial portrait;0;IBC Publishing;Nhiếp ảnh・Thiết kế;1;2010;2;IBC Publishing;Dual lingual;9784925080934;;;
1946;430;430-009;1;36フォトグラファーズ木村伊浜衛写真賞;0;Nhiều tác giả;Nhiếp ảnh・Thiết kế;0;2005;1;朝日新聞;Japanese;9784022723031;;;
1947;430;430-010;1;Yosakoi　ソーラン日本海10周年記念写真集;0;Yosakoi ソーラン日本海組職委員会;Nhiếp ảnh・Thiết kế;0;2009;1;北国新聞社;Japanese;9784833017060;;;
1948;430;430-011;1;Ninagawa woman;0;蜷川美香;Nhiếp ảnh・Thiết kế;0;2010;6;講談社;Japanese;9784062150118;;;
1949;430;430-012;1;Katachi - Japan Sacred Geometry;日本のかたち;武二岩宮，高岡一弥;Nhiếp ảnh・Thiết kế;0;1999;1;P・I・E　BOOKS;Japanese;9784894441002;;;
1950;430;430-013;1;Made in Japan ;0;Japan Advertising Photographer's Association;Nhiếp ảnh・Thiết kế;0;2010;1;マガジンハウス;Dual lingual;9784838722174;;;
1951;430;430-014;1;闘う日本;0;産経新聞社;Nhiếp ảnh・Thiết kế;0;2011;1;産経新聞出版;Japanese;9784819111287;;;
1952;430;430-015;1;報道写真全記録　2011．3.11-4.11　東日本大震災;0;朝日新聞社;Nhiếp ảnh・Thiết kế;0;2011;4;朝日新聞出版;Japanese;9784022586940;;;
1953;430;430-016;1;第4回恵比寿映像祭　映像のフィジカル;Yebisu international Festival for Art & Alternative visions　How Physical;Nhiều tác giả;Nhiếp ảnh・Thiết kế;0;2012;1;Tokyo Meltropolitan museum of photography;Dual lingual;0;;;
1954;430;430-017;1;東京窓景;Tokyo Windows;中野正貴;Nhiếp ảnh・Thiết kế;0;2008;3;河出書房;Dual lingual;9784309267913;;;
1955;430;430-018;1;東北;0;田附勝;Nhiếp ảnh・Thiết kế;0;2011;1;Little more;Dual lingual;9784898153154;;;
1956;430;430-019;1;Sugar and Spice;0;蜷川美香;Nhiếp ảnh・Thiết kế;0;2007;9;河出書房;Dual lingual;9784309264431;;;
1957;430;430-020;1;対岸;Taigan;百々新;Nhiếp ảnh・Thiết kế;0;2012;1;赤々舍;Dual lingual;9784903545776;;;
1958;430;430-021;1;うたたね;0;川内倫子;Nhiếp ảnh・Thiết kế;0;2012;5;Little more;Dual lingual;9784898150528;;;
1959;430;430-022;1;花火;0;川内倫子;Nhiếp ảnh・Thiết kế;0;2012;7;Little more;Dual lingual;9784898150535;;;
1960;430;430-025;1;浅田家;0;浅田政志;Nhiếp ảnh・Thiết kế;0;2010;7;赤々舍;Dual lingual;9784903545264;;;
1961;430;430-024;1;Intimacy;0;栄喜森;Nhiếp ảnh・Thiết kế;0;2013;1;Nanarokusa Publishing;Dual lingual;9784904292396;;;
1962;430;430-023;1;Small Planet;0;直季本城;Nhiếp ảnh・Thiết kế;0;2010;7;Little more;Dual lingual;9784898151723;;;
1963;430;430-026;1;うめめ - Today's Happening -;Ume-me - Today's Happening -;梅桂代;Nhiếp ảnh・Thiết kế;0;2010;13;Little more;Dual lingual;9784898151853;;;
1964;430;430-027;1;きずな;Kizuna;詠子下園;Nhiếp ảnh・Thiết kế;0;2010;1;青幻社;Dual lingual;9784861522864;;;
1965;430;430-028;1;"ACCU Asia-Pacific ESD Photo message ""Celebration of Our Living Culture";0;ACCU;Nhiếp ảnh・Thiết kế;0;2008;1;ACCU;Dual lingual;9784946438806;;;
1966;430;430-029;1;あの日、広島と長崎で;0;The Japan Peace Museum;Nhiếp ảnh・Thiết kế;0;2008;13;The Japan Peace museum;Japanese;9784938365226;;;
1967;430;430-030;1;直島 瀬戸内アートの楽園;0;福武 總一郎 (著), 安藤 忠雄 (著);Nhiếp ảnh・Thiết kế;0;2011;1;新潮社;Japanese;978-4106022227;;;
1968;430;430-031;0;話す写真;0;畠山　直哉;Nhiếp ảnh・Thiết kế;0;2010;１;小学館;Japanese;978-4-09-388112-8;;;
1969;430;430-032;1;彼らが写真を手にした切実さを;0;大竹　昭子;Nhiếp ảnh・Thiết kế;0;2011;１;平凡社;Japanese;978-4-582-23119-9;;;
1970;430;430-033;1;明星;0;川島小鳥;Nhiếp ảnh・Thiết kế;0;2015;2;ナナロク社;Japanese;978-4904292549;;;
1971;430;430-034;0;Ever After;0;楢橋朝子;Nhiếp ảnh・Thiết kế;0;2013;1;Osiris Co., Ltd.;Japanese;978-4-905254-02-7;;;
1972;430;430-035;1;丘の四季彩　雲海・雲;Biei & Furano Hills - Experience on the sea of cluds;渥美顕二;Nhiếp ảnh・Thiết kế;0;2015;1;カントリーロード;Dual lingual;978-4-908404-00-9;;;
1973;430;430-035;1;Hà Nội Capital City;0;0;Nhiếp ảnh・Thiết kế;0;2015;1;NXB Mỹ Thuật;Multilingual;9786047819652;;;
1974;430;430-036;1;Contemporary Japanese Architects: Profiles in Design;0;Igarashi Taro;Nhiếp ảnh・Thiết kế;0;2018;1;Japan Publishing Industry Foundation for Culture (JPIC);English;978-4-86658-021-0;;;
1975;430;430-037;1;Designing Japan: A Future Built on Aesthetics;0;Kenya Hara;Nhiếp ảnh・Thiết kế;0;2018;1;Japan Publishing Industry Foundation for Culture (JPIC);English;978-4-86658-015-9;;;
1976;430;430-038;1;Landscape Gardener Ogawa Jihei and His Time: A Profile of Modern Japan;0;Suzuki Hiroyuki ;Nhiếp ảnh・Thiết kế;0;2018;1;Japan Publishing Industry Foundation for Culture (JPIC);English;978-4-86658-019-7;;;
1977;430;430-039;1;安藤忠雄展　挑戦;Tadao Ando: Endeavors;安藤忠雄;Nhiếp ảnh・Thiết kế;0;2017;1;安藤忠雄建築展実行委員会;Dual lingual;0;;;
1978;430;430-040;1;本の景色(SERIEBIBLIOTHECA3);0;潮田登久子;Nhiếp ảnh・Thiết kế;0;2017;1;幻戯書房;Japanese;9784864881180;;;
1979;430;430-041;2;TOHOKU Through the Eyes of Japanese Photographers;0;0;Nhiếp ảnh・Thiết kế;0;2012;1;Japan Foundation;English;0;;;
1980;430;430-042;3;Metamorphosis of Japan After the War;0;0;Nhiếp ảnh・Thiết kế;0;2011;1;Japan Foundation;English;0;;;
1981;430;430-043;1;RESISTANCE　カンボジア　屈せざる人々の願い;0;高橋智史;Nhiếp ảnh・Thiết kế;0;2018;1;秋田魁新報社;Japanese;9784870204058;;;
1982;430;430-044;1;KIPUKA;0;岩根愛;Nhiếp ảnh・Thiết kế;0;2018;1;青幻社;Japanese;9784861527180;;;
1983;430;430-045;1;Japanese Garden Design;0;Marc P. Keane;Xây dựng, kiến trúc;0;1996;1;Turtle Publishing;English;9780804836043;;;
1984;430;430-046;1;建築史の思想力;Kenchikushi no shisouryoku;名古屋大学建築・都市史研究会;Xây dựng, kiến trúc;0;1996;1;学芸出版社;Japanese;4761530588;;;
1985;430;430-047;1;Infinite Spaces - The Art and Wisdom of the Japanese Garden;0;Joe Earlr/ Julie Moir Messervy/ Sadao Hibi;Xây dựng, kiến trúc;0;2000;1;Turtle Publishing;English;9780804832595;;;
1986;430;430-048;1;Tetsuo Furuichi　Critical Inconsistencies;0;Tetsuo Furuichi;Xây dựng, kiến trúc;0;2001;1;Furuichi & Associates;Dual lingual;0;;;
1987;430;430-049;1;Landscapes for Small Spaces;0;Katsuhiko Mizuno;Xây dựng, kiến trúc;0;2002;1;講談社;English;4770028741;;;
1988;430;430-050-1;1;A Japanese Touch for Your Home;0;Koji Yagi/ photos by Ryo Hata;Xây dựng, kiến trúc;0;2006;18;講談社;English;9784770016621;;;
1989;430;430-050-2;1;A Japanese Touch for Your Garden;0;Kiyoshi Seike - Masanobu Kudo - David H.Engel;Xây dựng, kiến trúc;0;2007;23;講談社;English;9784770016614;;;
1990;430;430-050-3;1;A Japanese Touch for Your Garden;0;Kiyoshi Seike/ Masanobu Kudo/David H. Engel;Xây dựng, kiến trúc;0;2008;1;講談社;English;9784770030795;;;
1991;430;430-051;1;Modern Japanese Style Architecture;0;Takao Habuka;Xây dựng, kiến trúc;0;2006;1;六耀社;English;9784897375755;;;
1992;430;430-052;1;原初的な未来の建築;Primitive Future;藤本壮介;Xây dựng, kiến trúc;0;2008;1;INAX出版;Dual lingual;9784872751482;;;
1993;430;430-053;1;The Art of Japanese Architecture;0;David and Michiko Young;Xây dựng, kiến trúc;                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;2007;1;Turtle Publishing;English;9780804838382;;;
1994;430;430-054;1;The Contemporary Tea House;0;Arata Isozaki/Tadao Ando/Terunobu Fujimori;Xây dựng, kiến trúc;0;2008;2;講談社;English;9784770030467;;;
1995;430;430-055;1;Tokujin Yoshioka;0;Tokujin Yoshioka;Nhiếp ảnh・Thiết kế;0;2010;1;Rizzoli;English;9780847834112;;;
1996;430;430-056;1;Small Houses　Contemporary Japanese Dwellings;0;Claudia Hildner;Xây dựng, kiến trúc;0;2011;1;Birkh'a'yser;English;9783034607445;;;
1997;430;430-057;1;アーキテクチャの生態系ー情報環境はいかに設計されてきたか;0;濱野 智史 ;Xây dựng, kiến trúc;0;2012;11;エヌティティ出版;Japanese;9784757102453;;;
1998;430;430-058;1;Living in Japan;0;Alex Kerr;Xây dựng, kiến trúc;0;2014;0;0;English;9783836535007;;;
1999;430;430-059;1;The Building of Horyu-ji: The Technique and Wood that Made it Possible;法隆寺を支えた木;Tsunekazu Nishioka - Jiro Kohara;Nghệ thuật・Mỹ thuật・Thủ công nghiệp;0;2016;1;JPIC 一般財団法人 出版文化産業振興財団;Japanese;9784916055590;;;
2000;430;430-060;1;Japan's Wooden Heritage　A Journey Through a Thousand Years of Architecture;日本木造遺産　―千年の建築を旅する;Fujimori Terunobu and Fujitsuka Mitsumasa;Kiến trúc;0;2017;1;出版文化産業振興財団;Japanese;978-4-916055-82-8;;;
2001;430;430-061;1;100年後まで残したい！日本の美しい花風景;0;はなまっぷ;Nhiếp ảnh;0;2021;8;三才ブックス;Japanese;9784866730585;;;
2002;430;430-062;1;死ぬまでに行きたい！世界の絶景;0;詩歩;Nhiếp ảnh;0;2020;14;三才ブックス;Japanese;9784861997051;;;
2003;430;430-063;1;いちばん美しい季節に行きたい日本の絶景365日;365 Days of Magnificent Views in Japan;TABIZINE / PIE International ;Nhiếp ảnh;0;2021;5;PIE International パイ・インターナショナル;Japanese;9784756252944;;;
2004;430;430-064;1;日本貨幣カタログ〈2022年版〉;The Catalog of Japanese Coins and Bank Notes;0;Nhiếp ảnh・Thiết kế;0;2022;55;日本貨幣商協同組合;Japanese;9784930810274;;;
2005;430;430-065;1;SECRET MOMENTS OF MAIKOS　The Grace, Beauty and Mystery of Apprentice Geishas;0;Philippe Marinig;Nhiếp ảnh;0;2017;1;Gatehouse;Japanese;9789810795283;;;
2006;430;430-066;2;Fashion in Japan 1945 - 2020;ファション・イン・ジャパン1945 - 2020―流行と社会;青幻舎;Nhiếp ảnh・Thiết kế;0;2021;4;青幻舎;Japanese;9784861527814;;;
2007;430;430-067;1;ASPaC Awards 2016;日本・アジア学生パッケージデザインコンペティション;ASPaC;Nhiếp ảnh・Thiết kế;0;2016;1;ASPaC;Japanese;0;;;
2008;430;430-068;1;Japan Rediscovered;日本のこころ;植村正春;Nhiếp ảnh・Thiết kế;0;2008;1;IBC Publishing;Japanese;9784896846799;;;
2009;430;430-069;1;Measure and Construction of the Japanese House;0;Heino Engel;Xây dựng, kiến trúc;0;2020;1;Tuttle Publishing;English;9784805316467;;;
2010;430;430-070;1;Yves Saint Laurent, Across the Style;イヴ・サンローラン展・時を超えるスタイル;The National Art Center;Nhiếp ảnh・Thiết kế;0;2023;1;The National Art Center;Dual lingual;9784910253091;;;
